timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2022-07-24T18:17:00,codecarbon,c899172f-f210-43ae-b25f-9b0897e9314f,0.0780744552612304,1.4372145181743673e-07,0.001840825547057,32.5,0.0,2.97562837600708,7.048388322194418e-07,0.0,5.1589861556540966e-08,7.564286937759828e-07,Spain,ESP,madrid,,,Windows-10-10.0.19043-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-07-24T18:17:04,codecarbon,63f45171-379d-43d2-b430-a6e58700ee71,0.1718318462371826,3.192660800137728e-07,0.0018580146055876,32.5,0.0,2.97562837600708,1.5512597229745657e-06,0.0,1.2908806657160692e-07,1.6803477895461724e-06,Spain,ESP,madrid,,,Windows-10-10.0.19043-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-07-24T18:17:06,codecarbon,f824151f-4ce3-45a7-bc76-83b8ba1d198c,0.0468266010284423,8.52277494778062e-08,0.0018200712331445,32.5,0.0,2.97562837600708,4.227401481734382e-07,0.0,2.5826954341331053e-08,4.485671025147693e-07,Spain,ESP,madrid,,,Windows-10-10.0.19043-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-07-24T18:45:27,codecarbon,dfc4bf6d-aff7-42bc-b2ee-47a5c551b8c7,0.0624644756317138,1.144998536861203e-07,0.0018330395401252,32.5,0.0,2.97562837600708,5.63915405008528e-07,0.0,3.871540386578924e-08,6.026308088743173e-07,Spain,ESP,madrid,,,Windows-10-10.0.19043-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-07-24T18:45:32,codecarbon,42b9b0f4-9a96-4b7a-8096-7f313e81ed52,0.1874656677246093,3.4854272698367573e-07,0.0018592349800054,32.5,0.0,2.97562837600708,1.692398389180501e-06,0.0,1.4203701599673953e-07,1.8344354051772408e-06,Spain,ESP,madrid,,,Windows-10-10.0.19043-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-07-24T18:45:34,codecarbon,9ecf2767-5fa6-4103-bd1c-27db9c9d3e87,0.031219482421875,5.5998702626936864e-08,0.0017937101541343,32.5,0.0,2.97562837600708,2.818425496419271e-07,0.0,1.2887464184056324e-08,2.947300138259834e-07,Spain,ESP,madrid,,,Windows-10-10.0.19043-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-07-24T18:46:49,codecarbon,a04bcf99-be44-4958-9c1e-d58877bf2458,0.0468058586120605,8.518202343647059e-08,0.0018199008834018,32.5,0.0,2.97562837600708,4.225528902477689e-07,0.0,2.577354889155004e-08,4.483264391393189e-07,Spain,ESP,madrid,,,Windows-10-10.0.19043-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-07-24T18:46:51,codecarbon,bda75dff-a74b-4650-9cc6-d43212f39b77,0.1718103885650634,3.192259042814496e-07,0.0018580128183608,32.5,0.0,2.97562837600708,1.5510660078790454e-06,0.0,1.2907033044437337e-07,1.680136338323419e-06,Spain,ESP,madrid,,,Windows-10-10.0.19043-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-07-24T18:46:53,codecarbon,73f5f629-1fe1-4ac4-a819-23572730ebfc,0.0468392372131347,8.524478112063134e-08,0.0018199438375295,32.5,0.0,2.97562837600708,4.228542248408e-07,0.0,2.5802517899364828e-08,4.486567427401648e-07,Spain,ESP,madrid,,,Windows-10-10.0.19043-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-07-24T18:48:02,codecarbon,bc7fea9f-844a-4dfe-89d5-4b99d81c90c5,0.1778206825256347,3.30484294030239e-07,0.0018585256188216,32.5,0.0,2.97562837600708,1.6053256061342029e-06,0.0,1.3406541507758144e-07,1.7393910212117842e-06,Spain,ESP,madrid,,,Windows-10-10.0.19043-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-07-24T18:48:04,codecarbon,053188e7-5272-4ccb-a774-9d8e1b093f46,0.0312197208404541,5.600120838540257e-08,0.0017937767179787,32.5,0.0,2.97562837600708,2.818447020318773e-07,0.0,1.2898499996557196e-08,2.947432020284345e-07,Spain,ESP,madrid,,,Windows-10-10.0.19043-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-07-24T18:50:04,codecarbon,d4d98ef2-ef4c-4e7a-b389-e029ca5f2c6d,0.1717844009399414,3.2163619945074137e-07,0.0018723248309559,32.5,0.0,2.97562837600708,1.5508313973744713e-06,0.0,1.4199070499785198e-07,1.6928221023723231e-06,Spain,ESP,madrid,,,Windows-10-10.0.19043-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
