timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2022-10-05T17:57:42,codecarbon,81a6f627-4d3e-43b3-b3ae-c30c7e525607,0.8857333660125732,1.5511533908960018e-06,0.0017512644893113156,32.5,0.0,0.7236471176147461,7.986408472061157e-06,0,1.7755674318095774e-07,8.163965215242115e-06,Spain,ESP,madrid,,,Linux-5.15.0-47-generic-x86_64-with-glibc2.35,3.10.4,1,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,,,-3.8661,40.3192,1.9297256469726562,machine,N
